"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"52",1.10311903523491,1.06726781177585,21.8453384423628,25.7493502786383,49.3785705137998,43.9347725710832,82.5980510003865,43.5269509116188,75.3977961279452,18.2584339752793,1.51276240474544,1.86493610986508,16.7748663299717,8.72630936093628,15.3629421396181,39.4345422741026,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"53",0.455786164033047,0.471230179550097,24.4632009696215,20.7837521610782,54.6769893961027,41.5985749161337,80.5514321057126,40.7410746160895,48.3632458141074,18.8405596558005,4.56837116205133,7.56805178499781,6.17684846022166,5.88041362352669,15.7200705388095,37.5390674115624,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"54",0.297876757491171,0.281370533105598,27.7823431743309,24.829190634191,57.379105493892,29.5110492792446,76.5029392577708,45.6663150666282,76.6396421170793,20.3922766726464,2.92107690311968,3.40244471584447,3.35528125613928,6.00672636413947,16.50627898518,34.2417124228086,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"55",0.36881679253916,0.335468693497105,19.928477043286,22.8404108341783,39.6794025739655,42.9008199949749,86.7896148608997,41.6470343619585,37.4189577950165,19.2926947958767,3.91608185786754,11.3575937992427,1.08331911149435,6.17966211866587,16.137296006782,30.7540288951714,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"56",0.285324955196019,0.295185801315939,25.4025053558871,23.8602841598913,55.2018928457983,35.2815992024262,70.4067369922996,49.154462730512,46.1664654593915,15.1647108537145,3.8403014652431,2.87318549794145,4.80439732712694,7.42172856698744,15.4064104985446,33.5112229851075,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"57",0.774104723338325,0.758267040531153,14.0474231215194,22.0986064756289,45.1110206614248,48.3748440805357,89.6071122260764,38.4145343862474,61.262795033399,18.129042359069,2.31540144747123,10.8518467715476,8.80628876271658,9.39642639248632,17.5419076345861,39.538611760363,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"58",0.532154655338483,0.588225537517988,24.3797646043822,20.1761658955365,43.4707851614803,29.9586868961342,83.0962554737926,39.5996705722064,16.2745812465437,19.0988551522605,1.70715723186731,9.28903078241274,10.4290183880366,6.83508373098448,17.4881045240909,34.022388960002,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"59",0.726085063658302,0.67706712334531,12.7255512727425,26.1958694830537,30.1272202748805,46.4362441387493,87.8351419279352,40.5895614949986,82.1397038991563,20.8686306560412,6.69016389502212,1.02563361939974,9.82628197874874,8.17529957159422,19.0673058212269,35.0817927613389,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"60",0.403146620759118,0.471130061870026,13.9533978607506,20.3896847832948,49.9880077689886,49.8455473396461,77.0226150704548,49.3973414646462,50.2685569482855,22.4069765210152,3.9297218315769,17.0097947800532,4.70943768741563,5.34823591820896,19.6191914996598,40.4147383826785,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"61",0.392988516376632,0.407238320144976,15.1840502908453,22.4206435494125,55.8402928803116,25.5526375432964,86.0170540958643,42.9423837224022,37.5494335172698,23.9034366724081,4.6055651511997,4.35590082313865,6.70250269817188,5.32713151536882,16.7026503081433,32.3245967121329,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"62",0.462045947222894,0.431309342717743,12.47077583801,26.338473316282,45.53906154586,39.4751998712309,87.0182263897732,46.1455489834771,59.1768377716653,23.6799686402082,2.17002483247779,7.67247786745429,4.05451342812739,9.91486504441127,16.1702101468109,36.5095323964488,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"63",0.569602700999449,0.677061755150372,22.9458046657965,24.0133597841486,38.1361257797107,26.4581130410079,83.4299648273736,49.5090793911368,66.057155218441,24.4937388715334,9.4888094807975,1.92078961641528,13.8340245741419,9.35480581130832,17.3608825867996,43.0889280990232,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"64",0.345967683215971,0.327265493113117,25.0387494498864,21.9123761868104,49.2821423476562,43.9063292578794,83.2396742142737,38.6861116578802,54.0937452879734,17.6509739854373,9.37212144653313,1.24228753126226,2.96639566449448,6.05024357908405,17.2669537866022,42.1267471939791,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"65",0.416076411392326,0.434582522280168,29.1125395707786,20.1411871891469,37.021428658627,26.7839839332737,84.4790396234021,35.2051694737747,43.8570908736438,18.6341675347649,5.24337471136823,3.63793106237426,7.03709070268087,7.49511245288886,17.280944744125,36.3911668548826,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"66",0.798168925483742,0.848549291441301,12.243126668036,22.9825034877285,55.3429155377671,48.9197914022952,81.997715132311,43.0399924749509,29.1791519173421,21.7296591633931,5.42981223738752,2.41690970654599,15.5944797894917,7.05042136483826,16.3749918097164,39.666190193966,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"67",0.683033179839376,0.760242187751492,17.0883302809671,23.5875806678087,56.9165801536292,49.499096366344,78.6327856360003,49.5091058546677,64.57476797048,22.132260161452,2.16972155217081,10.1039294383954,12.7143817660399,5.86097091669217,18.1731590896379,41.2538824870717,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"68",0.859249406566491,0.924382985185081,29.9316793354228,25.9793609939516,50.6166550610214,34.9602036876604,82.9925043880939,49.2599367070943,72.4499258771539,22.1582645038143,2.2884432959836,4.13565905578434,19.148843476316,6.25008037313819,15.8128059480805,32.7023374987766,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"69",0.981525444735603,1.0115128577684,27.5507454574108,24.4926866330206,45.1527689932846,29.6112632961012,88.071535397321,44.4257384166121,60.9658354986459,15.2179107093252,1.65131504624151,1.58226719731465,19.5965040093288,9.22032327041961,15.6783317914233,35.6601015175693,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"70",0.300205754034655,0.281229125014979,10.7897400530055,26.7347410228103,44.603255786933,31.1805078235921,89.3129065446556,49.7273841174319,48.9501429442316,18.9089605514891,9.1649782077875,1.24673087103292,1.99284346471541,5.39561381097883,18.389687120216,43.6958059470635,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"71",0.256738049993537,0.242664901431766,23.3029376296327,21.5585608361289,57.1267662174068,38.4387476486154,82.5931265158579,38.6204060027376,19.2045908141881,22.8547210269608,7.47504801745526,2.14977165823802,1.92647685296834,8.20670778746717,15.9790312265977,38.7411367648747,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"72",0.681253031635416,0.749344192190795,28.1404347950593,21.069831722416,37.9544283798896,34.909473330481,82.3522912198678,41.5759012103081,76.8148547178134,18.6669591558166,2.37430785153992,12.0527399447747,11.3014378077351,9.73978030029684,19.6710159501527,41.3493194861803,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"73",0.400294032212577,0.532480984103919,13.2553377887234,20.0024231337011,34.0798448072746,42.7602718002163,72.1650683507323,45.4872859781608,16.5298774419352,24.8604913637973,9.73952758125961,1.83460184582509,12.4729978232644,7.93224325869232,15.1938161836006,43.8355512858834,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"74",0.173428518682622,0.18111941363647,18.2837628107518,22.8905952395871,38.1868848949671,25.3460355568677,73.2516653509811,46.7289127549157,41.4653015183285,18.2015410321765,5.38341676257551,1.37511645886116,2.28704747790471,8.94915094715543,17.2557825851254,39.6873979002703,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
